haploblock_id	chrom	start	end	n_snps	n_clusters	hash_length	cluster_diff_score
chr17_12920811_12947360	chr17	12920811	12947360			20	
chr17_12947360_12975991	chr17	12947360	12975991			20	
chr17_12975991_13027669	chr17	12975991	13027669			20	
chr17_13027669_13063147	chr17	13027669	13063147			20	
chr17_13063147_13096110	chr17	13063147	13096110			20	
chr17_13096110_13132300	chr17	13096110	13132300			20	
chr17_13132300_13204800	chr17	13132300	13204800			20	
chr17_13204800_13227639	chr17	13204800	13227639			20	
chr17_13227639_13263038	chr17	13227639	13263038			20	
chr17_13263038_13277430	chr17	13263038	13277430			20	
chr17_13277430_13300245	chr17	13277430	13300245			20	
chr17_13300245_13350850	chr17	13300245	13350850			20	
chr17_13350850_13381442	chr17	13350850	13381442			20	
chr17_13381442_13413226	chr17	13381442	13413226			20	
chr17_13413226_13436981	chr17	13413226	13436981			20	
chr17_13436981_13449388	chr17	13436981	13449388			20	
chr17_13449388_13496836	chr17	13449388	13496836			20	
chr17_13496836_13530810	chr17	13496836	13530810			20	
chr17_13530810_13560870	chr17	13530810	13560870			20	
chr17_13560870_13572512	chr17	13560870	13572512			20	
chr17_13572512_13586742	chr17	13572512	13586742			20	
chr17_13586742_13625483	chr17	13586742	13625483			20	
chr17_13625483_13642665	chr17	13625483	13642665			20	
chr17_13642665_13668863	chr17	13642665	13668863			20	
chr17_13668863_13722785	chr17	13668863	13722785			20	
chr17_13722785_13742873	chr17	13722785	13742873			20	
chr17_13742873_13772794	chr17	13742873	13772794			20	
chr17_13772794_13802514	chr17	13772794	13802514			20	
chr17_13802514_13837977	chr17	13802514	13837977			20	
chr17_13837977_13872003	chr17	13837977	13872003			20	
chr17_13872003_13899098	chr17	13872003	13899098			20	
chr17_13899098_13910869	chr17	13899098	13910869			20	
chr17_13910869_13927776	chr17	13910869	13927776			20	
chr17_13927776_13945915	chr17	13927776	13945915			20	
chr17_13945915_13990572	chr17	13945915	13990572			20	
chr17_13990572_14043141	chr17	13990572	14043141			20	
chr17_14043141_14110817	chr17	14043141	14110817			20	
chr17_14110817_14210522	chr17	14110817	14210522			20	
chr17_14210522_14241663	chr17	14210522	14241663			20	
chr17_14241663_14257266	chr17	14241663	14257266			20	
chr17_14257266_14284140	chr17	14257266	14284140			20	
chr17_14284140_14312119	chr17	14284140	14312119			20	
chr17_14312119_14338412	chr17	14312119	14338412			20	
chr17_14338412_14349739	chr17	14338412	14349739			20	
chr17_14349739_14359350	chr17	14349739	14359350			20	
chr17_14359350_14371884	chr17	14359350	14371884			20	
chr17_14371884_14382148	chr17	14371884	14382148			20	
chr17_14382148_14395493	chr17	14382148	14395493			20	
chr17_14395493_14452538	chr17	14395493	14452538			20	
chr17_14452538_14488389	chr17	14452538	14488389			20	
chr17_14488389_14515279	chr17	14488389	14515279			20	
chr17_14515279_14558721	chr17	14515279	14558721			20	
chr17_14558721_14571336	chr17	14558721	14571336			20	
chr17_14571336_14604414	chr17	14571336	14604414			20	
chr17_14604414_14635885	chr17	14604414	14635885			20	
chr17_14635885_14698138	chr17	14635885	14698138			20	
chr17_14698138_14726429	chr17	14698138	14726429			20	
chr17_14726429_14743883	chr17	14726429	14743883			20	
chr17_14743883_14773059	chr17	14743883	14773059			20	
chr17_14773059_14789550	chr17	14773059	14789550			20	
chr17_14789550_14842935	chr17	14789550	14842935			20	
chr17_14842935_14861148	chr17	14842935	14861148			20	
chr17_14861148_14908994	chr17	14861148	14908994			20	
chr17_14908994_14920305	chr17	14908994	14920305			20	
chr17_14920305_14961569	chr17	14920305	14961569			20	
chr17_14961569_14994784	chr17	14961569	14994784			20	
chr17_14994784_15021870	chr17	14994784	15021870			20	
chr17_15021870_15033761	chr17	15021870	15033761			20	
chr17_15033761_15051561	chr17	15033761	15051561			20	
chr17_15051561_15113468	chr17	15051561	15113468			20	
chr17_15113468_15155959	chr17	15113468	15155959			20	
chr17_15155959_15181591	chr17	15155959	15181591			20	
chr17_15181591_15247261	chr17	15181591	15247261			20	
chr17_15247261_15330367	chr17	15247261	15330367			20	
chr17_15330367_15379413	chr17	15330367	15379413			20	
chr17_15379413_15402311	chr17	15379413	15402311			20	
chr17_15402311_15412878	chr17	15402311	15412878			20	
chr17_15412878_15467732	chr17	15412878	15467732			20	
chr17_15467732_15477421	chr17	15467732	15477421			20	
chr17_15477421_15592787	chr17	15477421	15592787			20	
chr17_15592787_15664186	chr17	15592787	15664186			20	
chr17_15664186_15718271	chr17	15664186	15718271			20	
chr17_15718271_15781398	chr17	15718271	15781398			20	
chr17_15781398_15957811	chr17	15781398	15957811			20	
chr17_15957811_16257154	chr17	15957811	16257154			20	
chr17_16257154_16383594	chr17	16257154	16383594			20	
chr17_16383594_16416566	chr17	16383594	16416566			20	
chr17_16416566_16476939	chr17	16416566	16476939			20	
chr17_16476939_16509038	chr17	16476939	16509038			20	
chr17_16509038_16520567	chr17	16509038	16520567			20	
chr17_16520567_16578972	chr17	16520567	16578972			20	
chr17_16578972_16684775	chr17	16578972	16684775			20	
chr17_16684775_16933111	chr17	16684775	16933111			20	
chr17_16933111_16973408	chr17	16933111	16973408			20	
chr17_16973408_16989435	chr17	16973408	16989435			20	
chr17_16989435_17200989	chr17	16989435	17200989			20	
chr17_17200989_17291851	chr17	17200989	17291851			20	
chr17_17291851_17362052	chr17	17291851	17362052			20	
chr17_17362052_17397054	chr17	17362052	17397054			20	
chr17_17397054_17421867	chr17	17397054	17421867			20	
chr17_17421867_17462085	chr17	17421867	17462085			20	
chr17_17462085_17507897	chr17	17462085	17507897			20	
chr17_17507897_17588746	chr17	17507897	17588746			20	
chr17_17588746_17676639	chr17	17588746	17676639			20	
chr17_17676639_17791447	chr17	17676639	17791447			20	
chr17_17791447_18132969	chr17	17791447	18132969			20	
chr17_18132969_18223604	chr17	18132969	18223604			20	
chr17_18223604_18358422	chr17	18223604	18358422			20	
chr17_18358422_18659407	chr17	18358422	18659407			20	
chr17_18659407_18716894	chr17	18659407	18716894			20	
chr17_18716894_18857796	chr17	18716894	18857796			20	
chr17_18857796_18953007	chr17	18857796	18953007			20	
chr17_18953007_18994359	chr17	18953007	18994359			20	
chr17_18994359_19014590	chr17	18994359	19014590			20	
chr17_19014590_19402248	chr17	19014590	19402248			20	
chr17_19402248_19540132	chr17	19402248	19540132			20	
chr17_19540132_19579940	chr17	19540132	19579940			20	
chr17_19579940_19719919	chr17	19579940	19719919			20	
chr17_19719919_19752889	chr17	19719919	19752889			20	
chr17_19752889_19761617	chr17	19752889	19761617			20	
chr17_19761617_19889735	chr17	19761617	19889735			20	
chr17_19889735_19995095	chr17	19889735	19995095			20	
chr17_19995095_20111243	chr17	19995095	20111243			20	
chr17_20111243_20608683	chr17	20111243	20608683			20	
chr17_20608683_20779273	chr17	20608683	20779273			20	
chr17_20779273_20849078	chr17	20779273	20849078			20	
chr17_20849078_20939526	chr17	20849078	20939526			20	
chr17_20939526_21076987	chr17	20939526	21076987			20	
chr17_21076987_21214602	chr17	21076987	21214602			20	
chr17_21214602_21256773	chr17	21214602	21256773			20	
chr17_21256773_21353793	chr17	21256773	21353793			20	
chr17_21353793_21382915	chr17	21353793	21382915			20	
chr17_21382915_21498926	chr17	21382915	21498926			20	
chr17_21498926_21525648	chr17	21498926	21525648			20	
chr17_21525648_22164921	chr17	21525648	22164921			20	
chr17_22164921_22272626	chr17	22164921	22272626			20	
chr17_22272626_22469709	chr17	22272626	22469709			20	
chr17_22469709_27248016	chr17	22469709	27248016			20	
chr17_27248016_27355770	chr17	27248016	27355770			20	
chr17_27355770_27418022	chr17	27355770	27418022			20	
chr17_27418022_27437224	chr17	27418022	27437224			20	
chr17_27437224_27548316	chr17	27437224	27548316			20	
chr17_27548316_27635397	chr17	27548316	27635397			20	
chr17_27635397_27777738	chr17	27635397	27777738			20	
chr17_27777738_27804300	chr17	27777738	27804300			20	
chr17_27804300_27875197	chr17	27804300	27875197			20	
chr17_27875197_27951658	chr17	27875197	27951658			20	
chr17_27951658_27985442	chr17	27951658	27985442			20	
chr17_27985442_28283487	chr17	27985442	28283487			20	
chr17_28283487_28415105	chr17	28283487	28415105			20	
chr17_28415105_28476886	chr17	28415105	28476886			20	
chr17_28476886_28538488	chr17	28476886	28538488			20	
chr17_28538488_28881308	chr17	28538488	28881308			20	
chr17_28881308_29013324	chr17	28881308	29013324			20	
chr17_29013324_29048821	chr17	29013324	29048821			20	
chr17_29048821_29219252	chr17	29048821	29219252			20	
chr17_29219252_29329311	chr17	29219252	29329311			20	
chr17_29329311_29562968	chr17	29329311	29562968			20	
chr17_29562968_29599411	chr17	29562968	29599411			20	
chr17_29599411_30234442	chr17	29599411	30234442			20	
chr17_30234442_30342060	chr17	30234442	30342060			20	
chr17_30342060_30569424	chr17	30342060	30569424			20	
chr17_30569424_30936682	chr17	30569424	30936682			20	
chr17_30936682_31012891	chr17	30936682	31012891			20	
chr17_31012891_31417481	chr17	31012891	31417481			20	
chr17_31417481_31458587	chr17	31417481	31458587			20	
chr17_31458587_31483616	chr17	31458587	31483616			20	
chr17_31483616_31522111	chr17	31483616	31522111			20	
chr17_31522111_31566636	chr17	31522111	31566636			20	
chr17_31566636_31587221	chr17	31566636	31587221			20	
chr17_31587221_31594322	chr17	31587221	31594322			20	
chr17_31594322_31653920	chr17	31594322	31653920			20	
chr17_31653920_31691265	chr17	31653920	31691265			20	
chr17_31691265_31707219	chr17	31691265	31707219			20	
chr17_31707219_31719938	chr17	31707219	31719938			20	
chr17_31719938_31775400	chr17	31719938	31775400			20	
chr17_31775400_31800320	chr17	31775400	31800320			20	
chr17_31800320_32100384	chr17	31800320	32100384			20	
chr17_32100384_32252666	chr17	32100384	32252666			20	
chr17_32252666_32285285	chr17	32252666	32285285			20	
chr17_32285285_32500670	chr17	32285285	32500670			20	
chr17_32500670_32521573	chr17	32500670	32521573			20	
chr17_32521573_32553631	chr17	32521573	32553631			20	
chr17_32553631_32571880	chr17	32553631	32571880			20	
chr17_32571880_32612811	chr17	32571880	32612811			20	
chr17_32612811_32633519	chr17	32612811	32633519			20	
chr17_32633519_32945352	chr17	32633519	32945352			20	
chr17_32945352_32993640	chr17	32945352	32993640			20	
chr17_32993640_33011808	chr17	32993640	33011808			20	
chr17_33011808_33080328	chr17	33011808	33080328			20	
chr17_33080328_33131758	chr17	33080328	33131758			20	
chr17_33131758_33163577	chr17	33131758	33163577			20	
chr17_33163577_33209612	chr17	33163577	33209612			20	
chr17_33209612_33245987	chr17	33209612	33245987			20	
chr17_33245987_33281912	chr17	33245987	33281912			20	
chr17_33281912_33347072	chr17	33281912	33347072			20	
chr17_33347072_33368756	chr17	33347072	33368756			20	
chr17_33368756_33424214	chr17	33368756	33424214			20	
chr17_33424214_33457360	chr17	33424214	33457360			20	
chr17_33457360_33490824	chr17	33457360	33490824			20	
chr17_33490824_33506270	chr17	33490824	33506270			20	
chr17_33506270_33597790	chr17	33506270	33597790			20	
chr17_33597790_33642660	chr17	33597790	33642660			20	
chr17_33642660_33662472	chr17	33642660	33662472			20	
chr17_33662472_33683966	chr17	33662472	33683966			20	
chr17_33683966_33738004	chr17	33683966	33738004			20	
chr17_33738004_33770221	chr17	33738004	33770221			20	
chr17_33770221_33834995	chr17	33770221	33834995			20	
chr17_33834995_33856073	chr17	33834995	33856073			20	
chr17_33856073_33916530	chr17	33856073	33916530			20	
chr17_33916530_33970510	chr17	33916530	33970510			20	
chr17_33970510_34011717	chr17	33970510	34011717			20	
chr17_34011717_34026111	chr17	34011717	34026111			20	
chr17_34026111_34127227	chr17	34026111	34127227			20	
chr17_34127227_34159904	chr17	34127227	34159904			20	
chr17_34159904_34178542	chr17	34159904	34178542			20	
chr17_34178542_34221802	chr17	34178542	34221802			20	
chr17_34221802_34304245	chr17	34221802	34304245			20	
chr17_34304245_34350928	chr17	34304245	34350928			20	
chr17_34350928_34418144	chr17	34350928	34418144			20	
chr17_34418144_34427049	chr17	34418144	34427049			20	
chr17_34427049_34459369	chr17	34427049	34459369			20	
chr17_34459369_34500694	chr17	34459369	34500694			20	
chr17_34500694_34511500	chr17	34500694	34511500			20	
chr17_34511500_34572206	chr17	34511500	34572206			20	
chr17_34572206_34586111	chr17	34572206	34586111			20	
chr17_34586111_34596417	chr17	34586111	34596417			20	
chr17_34596417_34645062	chr17	34596417	34645062			20	
chr17_34645062_34660955	chr17	34645062	34660955			20	
chr17_34660955_34682404	chr17	34660955	34682404			20	
chr17_34682404_34715342	chr17	34682404	34715342			20	
chr17_34715342_34783778	chr17	34715342	34783778			20	
chr17_34783778_34816675	chr17	34783778	34816675			20	
chr17_34816675_35105752	chr17	34816675	35105752			20	
chr17_35105752_35140715	chr17	35105752	35140715			20	
chr17_35140715_35250552	chr17	35140715	35250552			20	
chr17_35250552_35287433	chr17	35250552	35287433			20	
chr17_35287433_35367747	chr17	35287433	35367747			20	
chr17_35367747_35432394	chr17	35367747	35432394			20	
chr17_35432394_35496060	chr17	35432394	35496060			20	
chr17_35496060_35522627	chr17	35496060	35522627			20	
chr17_35522627_35728885	chr17	35522627	35728885			20	
chr17_35728885_35748674	chr17	35728885	35748674			20	
chr17_35748674_35946244	chr17	35748674	35946244			20	
chr17_35946244_35959048	chr17	35946244	35959048			20	
chr17_35959048_35980880	chr17	35959048	35980880			20	
chr17_35980880_36025629	chr17	35980880	36025629			20	
chr17_36025629_36067879	chr17	36025629	36067879			20	
chr17_36067879_36136379	chr17	36067879	36136379			20	
chr17_36136379_36468993	chr17	36136379	36468993			20	
chr17_36468993_36604622	chr17	36468993	36604622			20	
chr17_36604622_36626992	chr17	36604622	36626992			20	
chr17_36626992_36646020	chr17	36626992	36646020			20	
chr17_36646020_36661851	chr17	36646020	36661851			20	
chr17_36661851_36679119	chr17	36661851	36679119			20	
chr17_36679119_36727486	chr17	36679119	36727486			20	
chr17_36727486_36753570	chr17	36727486	36753570			20	
chr17_36753570_36800803	chr17	36753570	36800803			20	
chr17_36800803_36838357	chr17	36800803	36838357			20	
chr17_36838357_36851382	chr17	36838357	36851382			20	
chr17_36851382_36864113	chr17	36851382	36864113			20	
chr17_36864113_36892235	chr17	36864113	36892235			20	
chr17_36892235_36910437	chr17	36892235	36910437			20	
chr17_36910437_36930597	chr17	36910437	36930597			20	
chr17_36930597_37078892	chr17	36930597	37078892			20	
chr17_37078892_37178432	chr17	37078892	37178432			20	
chr17_37178432_37381834	chr17	37178432	37381834			20	
chr17_37381834_37536021	chr17	37381834	37536021			20	
chr17_37536021_37670407	chr17	37536021	37670407			20	
chr17_37670407_37683731	chr17	37670407	37683731			20	
chr17_37683731_37713188	chr17	37683731	37713188			20	
chr17_37713188_37730711	chr17	37713188	37730711			20	
chr17_37730711_37771361	chr17	37730711	37771361			20	
chr17_37771361_37820479	chr17	37771361	37820479			20	
chr17_37820479_37845878	chr17	37820479	37845878			20	
chr17_37845878_38263187	chr17	37845878	38263187			20	
chr17_38263187_38339836	chr17	38263187	38339836			20	
chr17_38339836_38424021	chr17	38339836	38424021			20	
chr17_38424021_38473778	chr17	38424021	38473778			20	
chr17_38473778_38515252	chr17	38473778	38515252			20	
chr17_38515252_38589206	chr17	38515252	38589206			20	
chr17_38589206_38640407	chr17	38589206	38640407			20	
chr17_38640407_38755446	chr17	38640407	38755446			20	
chr17_38755446_38880749	chr17	38755446	38880749			20	
chr17_38880749_38907908	chr17	38880749	38907908			20	
chr17_38907908_38917279	chr17	38907908	38917279			20	
chr17_38917279_39031484	chr17	38917279	39031484			20	
chr17_39031484_39091455	chr17	39031484	39091455			20	
chr17_39091455_39131392	chr17	39091455	39131392			20	
chr17_39131392_39157695	chr17	39131392	39157695			20	
chr17_39157695_39181928	chr17	39157695	39181928			20	
chr17_39181928_39189725	chr17	39181928	39189725			20	
chr17_39189725_39216520	chr17	39189725	39216520			20	
chr17_39216520_39589726	chr17	39216520	39589726			20	
chr17_39589726_39673351	chr17	39589726	39673351			20	
chr17_39673351_39933720	chr17	39673351	39933720			20	
chr17_39933720_39972348	chr17	39933720	39972348			20	
chr17_39972348_40021029	chr17	39972348	40021029			20	
chr17_40021029_40060269	chr17	40021029	40060269			20	
chr17_40060269_40098436	chr17	40060269	40098436			20	
chr17_40098436_40188233	chr17	40098436	40188233			20	
chr17_40188233_40447894	chr17	40188233	40447894			20	
chr17_40447894_40483512	chr17	40447894	40483512			20	
chr17_40483512_40492610	chr17	40483512	40492610			20	
chr17_40492610_40558855	chr17	40492610	40558855			20	
chr17_40558855_40721152	chr17	40558855	40721152			20	
chr17_40721152_40747454	chr17	40721152	40747454			20	
chr17_40747454_40781964	chr17	40747454	40781964			20	
chr17_40781964_40892522	chr17	40781964	40892522			20	
chr17_40892522_40986495	chr17	40892522	40986495			20	
chr17_40986495_41236273	chr17	40986495	41236273			20	
chr17_41236273_41458889	chr17	41236273	41458889			20	
chr17_41458889_41500927	chr17	41458889	41500927			20	
chr17_41500927_41512819	chr17	41500927	41512819			20	
chr17_41512819_41545365	chr17	41512819	41545365			20	
chr17_41545365_41627378	chr17	41545365	41627378			20	
chr17_41627378_41663918	chr17	41627378	41663918			20	
chr17_41663918_41727343	chr17	41663918	41727343			20	
chr17_41727343_41783718	chr17	41727343	41783718			20	
chr17_41783718_41975042	chr17	41783718	41975042			20	
chr17_41975042_42087377	chr17	41975042	42087377			20	
chr17_42087377_42170234	chr17	42087377	42170234			20	
chr17_42170234_42303828	chr17	42170234	42303828			20	
chr17_42303828_42414222	chr17	42303828	42414222			20	
chr17_42414222_42689379	chr17	42414222	42689379			20	
chr17_42689379_42757793	chr17	42689379	42757793			20	
chr17_42757793_42904243	chr17	42757793	42904243			20	
chr17_42904243_42928178	chr17	42904243	42928178			20	
chr17_42928178_43020464	chr17	42928178	43020464			20	
chr17_43020464_43372056	chr17	43020464	43372056			20	
chr17_43372056_43439580	chr17	43372056	43439580			20	
chr17_43439580_43605615	chr17	43439580	43605615			20	
chr17_43605615_43694223	chr17	43605615	43694223			20	
chr17_43694223_43723895	chr17	43694223	43723895			20	
chr17_43723895_43869813	chr17	43723895	43869813			20	
chr17_43869813_43915353	chr17	43869813	43915353			20	
chr17_43915353_43997935	chr17	43915353	43997935			20	
chr17_43997935_44078470	chr17	43997935	44078470			20	
chr17_44078470_44114525	chr17	44078470	44114525			20	
chr17_44114525_44201473	chr17	44114525	44201473			20	
chr17_44201473_44255435	chr17	44201473	44255435			20	
chr17_44255435_44290629	chr17	44255435	44290629			20	
chr17_44290629_44348838	chr17	44290629	44348838			20	
chr17_44348838_44555479	chr17	44348838	44555479			20	
chr17_44555479_44584754	chr17	44555479	44584754			20	
chr17_44584754_44790498	chr17	44584754	44790498			20	
chr17_44790498_44848191	chr17	44790498	44848191			20	
chr17_44848191_44912972	chr17	44848191	44912972			20	
chr17_44912972_44986806	chr17	44912972	44986806			20	
chr17_44986806_45001503	chr17	44986806	45001503			20	
chr17_45001503_45110749	chr17	45001503	45110749			20	
chr17_45110749_45130491	chr17	45110749	45130491			20	
chr17_45130491_45186407	chr17	45130491	45186407			20	
chr17_45186407_45259207	chr17	45186407	45259207			20	
chr17_45259207_45345489	chr17	45259207	45345489			20	
chr17_45345489_45383263	chr17	45345489	45383263			20	
chr17_45383263_45705879	chr17	45383263	45705879			20	
chr17_45705879_45762049	chr17	45705879	45762049			20	
chr17_45762049_45854959	chr17	45762049	45854959			20	
chr17_45854959_45941398	chr17	45854959	45941398			20	
chr17_45941398_45998697	chr17	45941398	45998697			20	
chr17_45998697_46171448	chr17	45998697	46171448			20	
chr17_46171448_46788635	chr17	46171448	46788635			20	
chr17_46788635_46872859	chr17	46788635	46872859			20	
chr17_46872859_46910425	chr17	46872859	46910425			20	
chr17_46910425_46977450	chr17	46910425	46977450			20	
chr17_46977450_47110494	chr17	46977450	47110494			20	
chr17_47110494_47230578	chr17	47110494	47230578			20	
chr17_47230578_47323969	chr17	47230578	47323969			20	
chr17_47323969_47745535	chr17	47323969	47745535			20	
chr17_47745535_47803382	chr17	47745535	47803382			20	
chr17_47803382_47853174	chr17	47803382	47853174			20	
chr17_47853174_47873792	chr17	47853174	47873792			20	
chr17_47873792_47943332	chr17	47873792	47943332			20	
chr17_47943332_48005193	chr17	47943332	48005193			20	
chr17_48005193_48046621	chr17	48005193	48046621			20	
chr17_48046621_48248919	chr17	48046621	48248919			20	
chr17_48248919_48477981	chr17	48248919	48477981			20	
chr17_48477981_48542926	chr17	48477981	48542926			20	
chr17_48542926_48610390	chr17	48542926	48610390			20	
chr17_48610390_48702789	chr17	48610390	48702789			20	
chr17_48702789_48718467	chr17	48702789	48718467			20	
chr17_48718467_48751020	chr17	48718467	48751020			20	
chr17_48751020_48800520	chr17	48751020	48800520			20	
chr17_48800520_48879736	chr17	48800520	48879736			20	
chr17_48879736_48971342	chr17	48879736	48971342			20	
chr17_48971342_49088636	chr17	48971342	49088636			20	
chr17_49088636_49134153	chr17	49088636	49134153			20	
chr17_49134153_49196605	chr17	49134153	49196605			20	
chr17_49196605_49243869	chr17	49196605	49243869			20	
chr17_49243869_49397645	chr17	49243869	49397645			20	
chr17_49397645_49439121	chr17	49397645	49439121			20	
chr17_49439121_49470569	chr17	49439121	49470569			20	
chr17_49470569_49489331	chr17	49470569	49489331			20	
chr17_49489331_49514247	chr17	49489331	49514247			20	
chr17_49514247_49526154	chr17	49514247	49526154			20	
chr17_49526154_49548705	chr17	49526154	49548705			20	
chr17_49548705_49704646	chr17	49548705	49704646			20	
chr17_49704646_49892713	chr17	49704646	49892713			20	
chr17_49892713_49917242	chr17	49892713	49917242			20	
chr17_49917242_49943140	chr17	49917242	49943140			20	
chr17_49943140_49956001	chr17	49943140	49956001			20	
chr17_49956001_49986325	chr17	49956001	49986325			20	
chr17_49986325_50030291	chr17	49986325	50030291			20	
chr17_50030291_50047183	chr17	50030291	50047183			20	
chr17_50047183_50105613	chr17	50047183	50105613			20	
chr17_50105613_50161696	chr17	50105613	50161696			20	
chr17_50161696_50196376	chr17	50161696	50196376			20	
chr17_50196376_50236131	chr17	50196376	50236131			20	
chr17_50236131_50285614	chr17	50236131	50285614			20	
chr17_50285614_50301633	chr17	50285614	50301633			20	
chr17_50301633_50326465	chr17	50301633	50326465			20	
chr17_50326465_50424758	chr17	50326465	50424758			20	
chr17_50424758_50515342	chr17	50424758	50515342			20	
chr17_50515342_50548182	chr17	50515342	50548182			20	
chr17_50548182_50565660	chr17	50548182	50565660			20	
chr17_50565660_50609337	chr17	50565660	50609337			20	
chr17_50609337_50635862	chr17	50609337	50635862			20	
chr17_50635862_50668908	chr17	50635862	50668908			20	
chr17_50668908_50756320	chr17	50668908	50756320			20	
chr17_50756320_50818552	chr17	50756320	50818552			20	
chr17_50818552_50910490	chr17	50818552	50910490			20	
chr17_50910490_50946070	chr17	50910490	50946070			20	
chr17_50946070_51131771	chr17	50946070	51131771			20	
chr17_51131771_51298590	chr17	51131771	51298590			20	
chr17_51298590_51371489	chr17	51298590	51371489			20	
chr17_51371489_51402945	chr17	51371489	51402945			20	
chr17_51402945_51462442	chr17	51402945	51462442			20	
chr17_51462442_51543089	chr17	51462442	51543089			20	
chr17_51543089_51616801	chr17	51543089	51616801			20	
chr17_51616801_51675123	chr17	51616801	51675123			20	
chr17_51675123_51714627	chr17	51675123	51714627			20	
chr17_51714627_51774470	chr17	51714627	51774470			20	
chr17_51774470_51822325	chr17	51774470	51822325			20	
chr17_51822325_51921578	chr17	51822325	51921578			20	
chr17_51921578_52134822	chr17	51921578	52134822			20	
chr17_52134822_52265453	chr17	52134822	52265453			20	
chr17_52265453_52414415	chr17	52265453	52414415			20	
chr17_52414415_52506169	chr17	52414415	52506169			20	
chr17_52506169_52718271	chr17	52506169	52718271			20	
chr17_52718271_52868756	chr17	52718271	52868756			20	
chr17_52868756_53033072	chr17	52868756	53033072			20	
chr17_53033072_53039492	chr17	53033072	53039492			20	
chr17_53039492_53226919	chr17	53039492	53226919			20	
chr17_53226919_53281243	chr17	53226919	53281243			20	
chr17_53281243_53390665	chr17	53281243	53390665			20	
chr17_53390665_53586549	chr17	53390665	53586549			20	
chr17_53586549_53815360	chr17	53586549	53815360			20	
chr17_53815360_53921089	chr17	53815360	53921089			20	
chr17_53921089_54024513	chr17	53921089	54024513			20	
chr17_54024513_54236022	chr17	54024513	54236022			20	
chr17_54236022_54347806	chr17	54236022	54347806			20	
chr17_54347806_54490458	chr17	54347806	54490458			20	
chr17_54490458_54511478	chr17	54490458	54511478			20	
chr17_54511478_54577397	chr17	54511478	54577397			20	
chr17_54577397_54667684	chr17	54577397	54667684			20	
chr17_54667684_54747898	chr17	54667684	54747898			20	
chr17_54747898_54786338	chr17	54747898	54786338			20	
chr17_54786338_54841218	chr17	54786338	54841218			20	
chr17_54841218_54863411	chr17	54841218	54863411			20	
chr17_54863411_54878110	chr17	54863411	54878110			20	
chr17_54878110_54889042	chr17	54878110	54889042			20	
chr17_54889042_55197375	chr17	54889042	55197375			20	
chr17_55197375_55213116	chr17	55197375	55213116			20	
chr17_55213116_55235636	chr17	55213116	55235636			20	
chr17_55235636_55270889	chr17	55235636	55270889			20	
chr17_55270889_55284477	chr17	55270889	55284477			20	
chr17_55284477_55336010	chr17	55284477	55336010			20	
chr17_55336010_55356685	chr17	55336010	55356685			20	
chr17_55356685_55377638	chr17	55356685	55377638			20	
chr17_55377638_55420404	chr17	55377638	55420404			20	
chr17_55420404_55445071	chr17	55420404	55445071			20	
chr17_55445071_55491494	chr17	55445071	55491494			20	
chr17_55491494_55512083	chr17	55491494	55512083			20	
chr17_55512083_55522708	chr17	55512083	55522708			20	
chr17_55522708_55663712	chr17	55522708	55663712			20	
chr17_55663712_55740666	chr17	55663712	55740666			20	
chr17_55740666_55845445	chr17	55740666	55845445			20	
chr17_55845445_55982866	chr17	55845445	55982866			20	
chr17_55982866_56046871	chr17	55982866	56046871			20	
chr17_56046871_56095933	chr17	56046871	56095933			20	
chr17_56095933_56223428	chr17	56095933	56223428			20	
chr17_56223428_56311463	chr17	56223428	56311463			20	
chr17_56311463_56352528	chr17	56311463	56352528			20	
chr17_56352528_56494651	chr17	56352528	56494651			20	
chr17_56494651_56528711	chr17	56494651	56528711			20	
chr17_56528711_56544826	chr17	56528711	56544826			20	
chr17_56544826_56596908	chr17	56544826	56596908			20	
chr17_56596908_56661701	chr17	56596908	56661701			20	
chr17_56661701_56701456	chr17	56661701	56701456			20	
chr17_56701456_56735154	chr17	56701456	56735154			20	
chr17_56735154_56749493	chr17	56735154	56749493			20	
chr17_56749493_56756434	chr17	56749493	56756434			20	
chr17_56756434_56828878	chr17	56756434	56828878			20	
chr17_56828878_56870627	chr17	56828878	56870627			20	
chr17_56870627_56893880	chr17	56870627	56893880			20	
chr17_56893880_56953782	chr17	56893880	56953782			20	
chr17_56953782_57019006	chr17	56953782	57019006			20	
chr17_57019006_57044134	chr17	57019006	57044134			20	
chr17_57044134_57066112	chr17	57044134	57066112			20	
chr17_57066112_57110789	chr17	57066112	57110789			20	
chr17_57110789_57145211	chr17	57110789	57145211			20	
chr17_57145211_57204004	chr17	57145211	57204004			20	
chr17_57204004_57252996	chr17	57204004	57252996			20	
chr17_57252996_57280073	chr17	57252996	57280073			20	
chr17_57280073_57302015	chr17	57280073	57302015			20	
chr17_57302015_57353178	chr17	57302015	57353178			20	
chr17_57353178_57409379	chr17	57353178	57409379			20	
chr17_57409379_57445089	chr17	57409379	57445089			20	
chr17_57445089_57490272	chr17	57445089	57490272			20	
chr17_57490272_57509593	chr17	57490272	57509593			20	
chr17_57509593_57529910	chr17	57509593	57529910			20	
chr17_57529910_57577205	chr17	57529910	57577205			20	
chr17_57577205_57604188	chr17	57577205	57604188			20	
chr17_57604188_57649712	chr17	57604188	57649712			20	
chr17_57649712_57686292	chr17	57649712	57686292			20	
chr17_57686292_57725259	chr17	57686292	57725259			20	
